1950,DOG,15.7,-56.5
1950,DOG,15.9,-57.6
1950,DOG,16.0,-58.7
1950,DOG,16.2,-59.6
1950,DOG,16.4,-60.3
1950,DOG,16.9,-61.1
1950,DOG,17.5,-61.8
1950,DOG,17.9,-62.3
1950,DOG,18.4,-62.8
1950,DOG,19.1,-63.6
1950,DOG,19.8,-64.3
1950,DOG,20.3,-64.7
1950,DOG,20.7,-65.0
1950,DOG,21.0,-65.2
1950,DOG,21.3,-65.5
1950,DOG,21.6,-65.8
1950,DOG,21.9,-66.1
1950,DOG,22.2,-66.4
1950,DOG,22.6,-66.8
1950,DOG,22.9,-67.2
1950,DOG,23.4,-67.7
1950,DOG,24.1,-68.1
1950,DOG,24.8,-68.4
1950,DOG,25.5,-68.5
1950,DOG,26.2,-68.5
1950,DOG,26.7,-68.4
1950,DOG,27.2,-68.3
1950,DOG,27.9,-68.1
1950,DOG,28.6,-67.9
1950,DOG,29.3,-67.7
1950,DOG,30.0,-67.5
1950,DOG,30.4,-67.4
1950,DOG,30.7,-67.3
1950,DOG,30.9,-67.4
1950,DOG,31.2,-67.7
1950,DOG,31.1,-68.2
1950,DOG,31.0,-68.6
1950,DOG,30.9,-69.0
1950,DOG,30.7,-69.5
1950,DOG,30.6,-69.9
1950,DOG,30.5,-70.2
1950,DOG,30.5,-70.6
1950,DOG,31.0,-71.0
1950,DOG,32.3,-71.7
1950,DOG,33.7,-72.1
1950,DOG,35.1,-72.3
1950,DOG,36.5,-72.1
1950,DOG,37.9,-71.7
1950,DOG,39.3,-70.6
1950,DOG,40.5,-68.8
1950,DOG,41.3,-66.9
1950,DOG,41.9,-65.1
1950,DOG,42.2,-63.4
1950,DOG,42.4,-61.8
1950,DOG,42.6,-60.3
1950,DOG,42.8,-58.3
1950,DOG,42.9,-55.9
1950,DOG,43.0,-53.2
1950,DOG,43.1,-50.0
1950,DOG,43.2,-46.2
1950,DOG,43.4,-42.1
1950,DOG,44.0,-37.9
1950,DOG,45.3,-33.6
1950,DOG,47.1,-28.5
1950,DOG,49.0,-23.2
1950,DOG,50.9,-18.6
1950,DOG,52.8,-14.7
1950,DOG,54.3,-11.6
1950,DOG,55.2,-9.1
1950,EASY,19.1,-84.1
1950,EASY,20.2,-83.5
1950,EASY,20.4,-83.4
1950,EASY,20.6,-83.2
1950,EASY,20.8,-83.0
1950,EASY,21.0,-82.8
1950,EASY,21.4,-82.5
1950,EASY,22.0,-82.2
1950,EASY,22.8,-82.0
1950,EASY,23.7,-82.0
1950,EASY,24.9,-82.4
1950,EASY,26.0,-82.8
1950,EASY,26.9,-83.2
1950,EASY,27.4,-83.2
1950,EASY,28.0,-83.8
1950,EASY,27.9,-83.1
1950,EASY,28.3,-82.9
1950,EASY,28.7,-82.6
1950,EASY,29.0,-83.0
1950,EASY,28.3,-82.6
1950,EASY,28.2,-82.2
1950,EASY,28.3,-81.8
1950,EASY,28.6,-81.5
1950,EASY,29.3,-81.2
1950,EASY,30.0,-81.7
1950,EASY,31.2,-83.0
1950,EASY,32.4,-84.5
1950,EASY,33.4,-85.9
1950,EASY,34.1,-87.0
1950,EASY,34.6,-87.7
1950,EASY,34.8,-88.1
1950,EASY,35.0,-88.6
1950,EASY,35.3,-89.2
1950,EASY,35.6,-89.7
1950,EASY,35.9,-90.2
1950,FOX,15.6,-40.1
1950,FOX,15.7,-41.1
1950,FOX,15.7,-42.3
1950,FOX,15.8,-43.4
1950,FOX,15.9,-44.5
1950,FOX,16.1,-45.5
1950,FOX,16.6,-46.9
1950,FOX,17.3,-48.3
1950,FOX,18.1,-49.4
1950,FOX,18.9,-50.2
1950,FOX,19.5,-50.8
1950,FOX,19.9,-51.3
1950,FOX,20.2,-51.8
1950,FOX,20.5,-52.3
1950,FOX,21.0,-53.0
1950,FOX,21.4,-53.7
1950,FOX,21.8,-54.3
1950,FOX,22.0,-54.7
1950,FOX,22.2,-55.1
1950,FOX,22.4,-55.4
1950,FOX,22.5,-55.7
1950,FOX,22.7,-56.2
1950,FOX,22.8,-56.9
1950,FOX,23.1,-57.6
1950,FOX,23.5,-58.3
1950,FOX,24.0,-59.0
1950,FOX,24.6,-59.4
1950,FOX,25.5,-59.7
1950,FOX,26.6,-59.8
1950,FOX,28.3,-59.7
1950,FOX,30.6,-59.1
1950,FOX,33.0,-57.7
1950,FOX,35.0,-55.9
1950,FOX,36.8,-53.7
1950,FOX,38.2,-51.2
1950,FOX,39.3,-48.5
1950,FOX,41.9,-42.8
1950,GEORGE,24.4,-52.7
1950,GEORGE,25.2,-52.4
1950,GEORGE,25.9,-52.3
1950,GEORGE,26.6,-52.4
1950,GEORGE,27.4,-52.8
1950,GEORGE,28.1,-53.4
1950,GEORGE,28.7,-54.2
1950,GEORGE,29.1,-55.1
1950,GEORGE,29.4,-56.1
1950,GEORGE,29.7,-57.2
1950,GEORGE,30.1,-59.0
1950,GEORGE,30.3,-60.7
1950,GEORGE,30.3,-61.5
1950,GEORGE,30.3,-62.2
1950,GEORGE,30.3,-63.2
1950,GEORGE,30.3,-63.8
1950,GEORGE,30.3,-64.0
1950,GEORGE,30.3,-64.1
1950,GEORGE,30.3,-64.3
1950,GEORGE,30.3,-64.4
1950,GEORGE,30.3,-64.7
1950,GEORGE,30.4,-65.1
1950,GEORGE,30.7,-65.7
1950,GEORGE,31.0,-66.3
1950,GEORGE,31.2,-66.7
1950,GEORGE,31.4,-67.0
1950,GEORGE,33.0,-68.0
1950,GEORGE,34.6,-68.4
1950,GEORGE,36.3,-67.5
1950,GEORGE,37.8,-66.0
1950,GEORGE,39.9,-63.7
1950,GEORGE,42.3,-60.5
1950,GEORGE,44.6,-56.7
1950,GEORGE,47.0,-51.9
1950,GEORGE,49.5,-46.0
1950,GEORGE,52.1,-39.9
1950,GEORGE,54.8,-34.1
1950,GEORGE,57.5,-28.6
1950,GEORGE,58.7,-26.8
1950,GEORGE,59.3,-24.9
1950,GEORGE,59.9,-22.9
1950,GEORGE,60.5,-21.0
1950,HOW,25.0,-87.3
1950,HOW,25.8,-88.6
1950,HOW,26.0,-89.0
1950,HOW,26.2,-89.5
1950,HOW,26.3,-90.1
1950,HOW,26.4,-90.7
1950,HOW,26.5,-91.7
1950,HOW,26.5,-92.7
1950,HOW,26.4,-93.6
1950,HOW,26.2,-94.5
1950,HOW,25.8,-95.5
1950,HOW,25.1,-96.4
1950,HOW,24.3,-97.1
1950,HOW,23.5,-97.8
1950,HOW,22.5,-98.8
1950,ITEM,20.8,-90.6
1950,ITEM,20.8,-91.0
1950,ITEM,20.9,-91.6
1950,ITEM,21.0,-92.2
1950,ITEM,21.0,-92.7
1950,ITEM,21.0,-93.2
1950,ITEM,20.9,-93.9
1950,ITEM,20.6,-94.6
1950,ITEM,20.3,-94.9
1950,ITEM,19.9,-95.3
1950,ITEM,18.8,-95.9
1950,JIG,24.3,-47.2
1950,JIG,24.2,-48.2
1950,JIG,24.2,-49.2
1950,JIG,24.2,-50.2
1950,JIG,24.2,-51.2
1950,JIG,24.4,-52.4
1950,JIG,24.7,-53.7
1950,JIG,25.0,-54.6
1950,JIG,25.4,-55.5
1950,JIG,26.1,-56.7
1950,JIG,26.9,-57.8
1950,JIG,27.6,-58.6
1950,JIG,28.4,-59.3
1950,JIG,29.5,-60.0
1950,JIG,30.8,-60.5
1950,JIG,32.0,-60.2
1950,JIG,33.2,-59.2
1950,JIG,34.2,-58.2
1950,JIG,35.1,-57.2
1950,JIG,35.9,-56.2
1950,JIG,36.8,-55.0
1950,JIG,38.8,-51.5
1950,JIG,40.8,-47.1
1950,JIG,41.9,-44.5
1950,JIG,43.0,-42.0
1950,JIG,44.1,-39.9
1950,KING,16.0,-84.2
1950,KING,16.0,-83.9
1950,KING,16.0,-83.4
1950,KING,16.0,-83.0
1950,KING,16.0,-82.7
1950,KING,16.2,-82.4
1950,KING,16.5,-81.8
1950,KING,16.8,-81.2
1950,KING,17.0,-80.8
1950,KING,17.3,-80.4
1950,KING,17.7,-80.0
1950,KING,18.2,-79.6
1950,KING,18.9,-79.1
1950,KING,19.6,-78.7
1950,KING,20.2,-78.5
1950,KING,20.9,-78.5
1950,KING,21.9,-78.6
1950,KING,23.0,-79.0
1950,KING,23.8,-79.3
1950,KING,24.7,-79.7
1950,KING,25.8,-80.2
1950,KING,27.0,-80.8
1950,KING,28.6,-81.5
1950,KING,30.0,-82.4
1950,KING,31.1,-83.5
1950,KING,32.1,-84.6
1950,LOVE,27.5,-89.2
1950,LOVE,27.5,-90.8
1950,LOVE,27.0,-91.9
1950,LOVE,26.7,-92.1
1950,LOVE,26.5,-92.2
1950,LOVE,26.3,-92.3
1950,LOVE,26.1,-92.2
1950,LOVE,25.4,-91.1
1950,LOVE,25.3,-89.4
1950,LOVE,25.7,-88.2
1950,LOVE,26.1,-87.0
1950,LOVE,26.5,-86.1
1950,LOVE,27.1,-85.2
1950,LOVE,28.2,-83.9
1950,LOVE,29.8,-83.0
